day_of_week,nb_customers_on_day,open,promotion,school_holiday,state_hol_0,state_hol_1,state_hol_2,state_hol_3,sales
5,472,1,0,0,1,0,0,0,4719.9421782178215
4,773,1,0,1,1,0,0,0,6205.934156378601
3,447,1,1,0,1,0,0,0,5192.815620998719
2,588,1,0,0,1,0,0,0,5248.391816920943
3,556,1,1,0,1,0,0,0,6093.140350877193
5,1642,1,1,0,1,0,0,0,12907.019144144144
5,950,1,1,0,1,0,0,0,8597.108353510896
1,426,1,1,1,1,0,0,0,5242.020833333333
2,761,1,1,0,1,0,0,0,7839.781362007168
1,1426,1,0,0,1,0,0,0,9908.237831858407
5,445,1,0,1,1,0,0,0,4523.0251121076235
4,894,1,1,0,1,0,0,0,8303.093127287515
6,1536,1,0,0,1,0,0,0,10930.890552995392
1,1906,1,1,0,1,0,0,0,16516.220472440946
4,700,1,1,0,1,0,0,0,7085.268030862127
2,540,1,0,0,1,0,0,0,4907.429109159348
4,833,1,0,0,1,0,0,0,6558.377471264368
1,646,1,1,0,1,0,0,0,7558.199558985667
6,1947,1,0,0,1,0,0,0,13483.504405286343
1,639,1,1,0,1,0,0,0,7322.666666666667
2,304,1,0,0,1,0,0,0,3168.5377855887523
1,913,1,1,1,1,0,0,0,9827.384245339748
7,0,0,0,0,1,0,0,0,0.0
5,733,1,0,0,1,0,0,0,6480.836948915326
6,721,1,0,0,1,0,0,0,6750.09394654088
5,0,0,1,1,0,0,1,0,0.0
7,0,0,0,0,1,0,0,0,0.0
2,1028,1,1,0,1,0,0,0,9675.212030075189
2,573,1,0,0,1,0,0,0,5072.019741564967
2,703,1,1,0,1,0,0,0,7430.731629392972
4,738,1,0,0,1,0,0,0,6102.541161455009
1,747,1,1,0,1,0,0,0,8265.54906731549
7,0,0,0,0,1,0,0,0,0.0
4,452,1,0,0,1,0,0,0,4360.727244582044
2,769,1,1,0,1,0,0,0,7813.898230088495
7,0,0,0,0,1,0,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
1,1049,1,1,0,1,0,0,0,11153.273838630806
2,1359,1,1,1,1,0,0,0,11813.376657824934
6,282,1,0,0,1,0,0,0,2695.280748663102
2,894,1,0,0,1,0,0,0,6828.537931034482
4,830,1,1,0,1,0,0,0,8058.9481292517
6,390,1,0,0,1,0,0,0,3677.5212922173273
2,996,1,0,0,1,0,0,0,7576.42880794702
2,414,1,0,0,1,0,0,0,4137.462809917355
1,578,1,0,0,1,0,0,0,5166.616734932709
2,981,1,1,1,1,0,0,0,9064.868571428571
4,818,1,1,0,1,0,0,0,8058.9481292517
2,515,1,0,0,1,0,0,0,4691.07006071929
2,1120,1,0,1,1,0,0,0,9482.551312649164
6,970,1,0,0,1,0,0,0,8182.064814814815
1,574,1,0,1,1,0,0,0,5152.003562945368
1,0,0,0,0,0,1,0,0,0.0
1,1842,1,1,1,1,0,0,0,14908.878787878788
4,889,1,1,0,1,0,0,0,8303.093127287515
7,0,0,0,0,1,0,0,0,0.0
6,388,1,0,0,1,0,0,0,3677.5212922173273
2,841,1,0,1,1,0,0,0,6757.840707964602
3,485,1,1,0,1,0,0,0,5467.558558558559
4,492,1,1,0,1,0,0,0,5426.836538461538
4,754,1,1,0,1,0,0,0,7564.41279620853
1,875,1,1,1,1,0,0,0,9485.714143426294
1,704,1,1,0,1,0,0,0,7946.158450704225
4,310,1,0,0,1,0,0,0,3226.2480916030536
1,1200,1,1,0,1,0,0,0,11762.37386569873
4,0,0,0,0,0,1,0,0,0.0
4,1813,1,1,0,1,0,0,0,14583.976
2,828,1,1,1,1,0,0,0,8666.18893129771
7,0,0,0,0,1,0,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
1,753,1,1,0,1,0,0,0,8265.54906731549
6,554,1,0,0,1,0,0,0,5452.131860299359
6,3158,1,0,0,1,0,0,0,15592.525547445255
3,1019,1,0,0,1,0,0,0,7849.09402241594
7,0,0,0,0,1,0,0,0,0.0
5,553,1,0,1,1,0,0,0,5222.174103237096
4,1438,1,1,1,1,0,0,0,12388.00552486188
6,450,1,0,0,1,0,0,0,4393.77794117647
1,1038,1,0,0,1,0,0,0,7849.09402241594
7,0,0,0,0,1,0,0,0,0.0
1,1023,1,0,0,1,0,0,0,7849.09402241594
1,832,1,1,0,1,0,0,0,9082.59776864357
7,0,0,0,0,1,0,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
6,409,1,0,0,1,0,0,0,3924.5217965653896
7,0,0,0,0,1,0,0,0,0.0
2,737,1,1,1,1,0,0,0,7650.754653130288
5,852,1,1,1,1,0,0,0,8058.9481292517
1,813,1,1,0,1,0,0,0,9082.59776864357
5,1097,1,0,0,1,0,0,0,8837.681222707424
1,1519,1,1,1,1,0,0,0,14010.319361277445
3,298,1,1,0,1,0,0,0,3669.6190476190477
5,1612,1,1,0,1,0,0,0,12907.019144144144
2,748,1,1,0,1,0,0,0,7650.754653130288
2,425,1,0,0,1,0,0,0,4186.532322426177
2,678,1,1,0,1,0,0,0,7277.700125470515
6,475,1,0,0,1,0,0,0,4719.9421782178215
1,1496,1,1,0,1,0,0,0,14010.319361277445
4,685,1,0,1,1,0,0,0,5893.045020463847
6,1096,1,0,0,1,0,0,0,9170.234093637455
6,1763,1,0,0,1,0,0,0,12227.579957356076
4,269,1,0,1,1,0,0,0,2862.38275862069
4,582,1,0,1,1,0,0,0,5277.985940246046
2,734,1,1,0,1,0,0,0,7650.754653130288
1,1121,1,1,1,1,0,0,0,11306.660580021482
6,907,1,0,0,1,0,0,0,8021.107382550335
7,0,0,0,0,1,0,0,0,0.0
4,1003,1,1,0,1,0,0,0,8962.04939271255
5,375,1,1,0,1,0,0,0,4302.2962962962965
3,359,1,0,0,1,0,0,0,3654.067415730337
3,561,1,0,0,1,0,0,0,5072.019741564967
2,809,1,1,0,1,0,0,0,8295.130072840791
3,520,1,1,1,1,0,0,0,5735.693045563549
5,1198,1,0,1,1,0,0,0,9014.18302387268
2,610,1,1,0,1,0,0,0,6782.275815217391
4,530,1,1,0,1,0,0,0,5601.772961816306
4,1675,1,1,0,0,1,0,0,12907.019144144144
4,693,1,1,1,1,0,0,0,6823.023879500367
5,581,1,0,0,1,0,0,0,5307.0550847457625
7,0,0,0,0,1,0,0,0,0.0
6,514,1,0,0,1,0,0,0,4971.949982752673
4,3011,1,1,0,1,0,0,0,18212.043103448275
1,1426,1,1,0,1,0,0,0,13917.972111553785
5,1316,1,1,1,1,0,0,0,11173.982188295166
5,1096,1,0,0,1,0,0,0,8837.681222707424
7,0,0,0,0,1,0,0,0,0.0
4,581,1,1,0,1,0,0,0,6042.1271105447595
2,1883,1,0,0,1,0,0,0,12766.161290322581
1,600,1,0,0,1,0,0,0,5248.391816920943
7,0,0,0,0,1,0,0,0,0.0
5,385,1,0,0,1,0,0,0,3892.9155495978553
5,727,1,0,0,1,0,0,0,6480.836948915326
7,0,0,0,0,1,0,0,0,0.0
2,601,1,0,0,1,0,0,0,5248.391816920943
4,822,1,0,0,1,0,0,0,6558.377471264368
7,0,0,0,0,1,0,0,0,0.0
4,570,1,0,0,1,0,0,0,5072.019741564967
5,413,1,1,0,1,0,0,0,4678.082266910421
5,962,1,1,0,1,0,0,0,8822.24535493092
1,550,1,1,0,1,0,0,0,6570.633879781421
1,754,1,1,1,1,0,0,0,8265.54906731549
1,357,1,0,0,1,0,0,0,3654.067415730337
4,0,0,0,0,0,1,0,0,0.0
5,937,1,1,0,1,0,0,0,8597.108353510896
5,944,1,0,0,1,0,0,0,7421.163265306122
3,625,1,1,1,1,0,0,0,6653.97895902547
7,0,0,0,0,1,0,0,0,0.0
3,497,1,0,0,1,0,0,0,4603.439879154079
2,450,1,0,1,1,0,0,0,4360.727244582044
6,329,1,0,0,1,0,0,0,3060.623910336239
5,1131,1,1,1,1,0,0,0,10117.18023255814
3,305,1,0,0,1,0,0,0,3168.5377855887523
3,1021,1,0,1,1,0,0,0,7892.758687258687
1,643,1,0,0,1,0,0,0,5538.52265625
3,491,1,0,0,1,0,0,0,4603.439879154079
5,511,1,0,1,1,0,0,0,4971.949982752673
1,672,1,1,1,1,0,0,0,7684.131868131868
5,958,1,0,0,1,0,0,0,7810.869565217391
7,0,0,0,0,1,0,0,0,0.0
4,668,1,1,1,1,0,0,0,6693.42872687704
1,0,0,0,0,0,1,0,0,0.0
1,922,1,1,0,1,0,0,0,9827.384245339748
6,716,1,0,0,1,0,0,0,6750.09394654088
1,1061,1,1,0,1,0,0,0,10764.505555555555
3,625,1,1,0,1,0,0,0,6653.97895902547
6,438,1,0,1,1,0,0,0,4393.77794117647
5,1080,1,0,0,1,0,0,0,8871.683083511778
3,759,1,0,0,1,0,0,0,6266.349088453748
2,1276,1,1,0,1,0,0,0,11187.59872611465
6,563,1,0,0,1,0,0,0,5600.27261761158
1,948,1,1,0,1,0,0,0,10085.504827586206
5,598,1,0,0,1,0,0,0,5539.437130801688
4,420,1,1,0,1,0,0,0,4843.881481481481
4,1590,1,1,0,1,0,0,0,12907.019144144144
1,694,1,1,1,1,0,0,0,8143.700787401574
6,323,1,0,0,1,0,0,0,3060.623910336239
3,440,1,0,0,1,0,0,0,4302.787535410765
6,480,1,0,0,1,0,0,0,4719.9421782178215
4,547,1,1,0,1,0,0,0,5876.073184676959
2,450,1,1,1,1,0,0,0,5434.327586206897
6,740,1,0,0,1,0,0,0,6750.09394654088
3,1110,1,1,0,1,0,0,0,9897.945957820739
3,791,1,1,0,1,0,0,0,8004.339388145316
3,776,1,1,0,1,0,0,0,7726.496010079798
7,0,0,0,0,1,0,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
4,549,1,0,0,1,0,0,0,4944.736147757256
3,699,1,1,0,1,0,0,0,7209.026639344263
4,1189,1,0,0,1,0,0,0,9014.18302387268
3,893,1,1,0,1,0,0,0,8497.515497553019
4,508,1,0,0,1,0,0,0,4603.439879154079
7,0,0,0,0,1,0,0,0,0.0
6,1192,1,0,0,1,0,0,0,9758.243515850145
7,0,0,0,0,1,0,0,0,0.0
3,925,1,0,0,1,0,0,0,7142.867151956324
6,518,1,0,0,1,0,0,0,5261.591693290735
6,382,1,0,0,1,0,0,0,3582.193893129771
5,456,1,0,0,1,0,0,0,4523.0251121076235
5,1448,1,0,0,1,0,0,0,10383.051859099804
4,523,1,0,1,1,0,0,0,4791.989032901296
5,1359,1,1,0,1,0,0,0,11628.108367626886
6,469,1,0,0,1,0,0,0,4719.9421782178215
3,437,1,0,0,1,0,0,0,4302.787535410765
3,539,1,1,0,1,0,0,0,5912.27471636953
4,491,1,0,0,1,0,0,0,4603.439879154079
4,612,1,0,0,1,0,0,0,5364.717372881356
4,431,1,0,1,1,0,0,0,4316.991014120667
2,1230,1,1,1,1,0,0,0,11187.59872611465
6,501,1,0,0,1,0,0,0,4971.949982752673
1,619,1,1,0,1,0,0,0,7050.4055944055945
2,488,1,1,1,1,0,0,0,5748.026315789473
2,1442,1,0,0,1,0,0,0,9908.237831858407
4,515,1,1,0,1,0,0,0,5601.772961816306
7,0,0,0,0,1,0,0,0,0.0
4,995,1,0,0,1,0,0,0,7576.42880794702
6,457,1,0,0,1,0,0,0,4393.77794117647
3,1849,1,1,1,1,0,0,0,15330.102564102564
6,607,1,0,0,1,0,0,0,5777.84505640345
1,848,1,1,0,1,0,0,0,9411.830680173662
6,539,1,0,0,1,0,0,0,5261.591693290735
4,539,1,0,0,1,0,0,0,4840.990672884744
7,0,0,0,0,1,0,0,0,0.0
6,442,1,0,0,1,0,0,0,4393.77794117647
4,844,1,0,0,1,0,0,0,6558.377471264368
5,774,1,0,0,1,0,0,0,6744.2184829059825
7,0,0,0,0,1,0,0,0,0.0
2,821,1,1,0,1,0,0,0,8509.226804123711
6,165,1,0,0,1,0,0,0,1400.2
2,3327,1,1,0,1,0,0,0,18776.18051575931
7,0,0,0,0,1,0,0,0,0.0
2,496,1,0,1,1,0,0,0,4603.439879154079
6,866,1,0,0,1,0,0,0,7701.688160088938
3,151,1,0,0,1,0,0,0,1561.0833333333333
1,667,1,1,0,1,0,0,0,7715.848126232741
4,1062,1,1,1,1,0,0,0,9359.699376947041
5,769,1,1,0,1,0,0,0,7726.496010079798
7,0,0,0,0,1,0,0,0,0.0
1,1070,1,1,0,1,0,0,0,10764.505555555555
7,0,0,0,0,1,0,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
1,642,1,0,1,1,0,0,0,5965.542586750788
5,0,0,0,0,0,1,0,0,0.0
2,465,1,1,0,1,0,0,0,5434.327586206897
6,368,1,0,0,1,0,0,0,3469.0105660377358
6,888,1,0,0,1,0,0,0,7701.688160088938
2,746,1,0,0,1,0,0,0,6119.622191011236
1,0,0,0,1,0,0,1,0,0.0
6,918,1,0,0,1,0,0,0,8021.107382550335
5,560,1,0,0,1,0,0,0,5222.174103237096
2,1568,1,1,0,1,0,0,0,13592.04945054945
2,614,1,1,0,1,0,0,0,6782.275815217391
4,414,1,0,0,1,0,0,0,4137.462809917355
7,0,0,0,0,1,0,0,0,0.0
4,498,1,0,0,1,0,0,0,4603.439879154079
2,444,1,0,0,1,0,0,0,4302.787535410765
5,362,1,0,0,1,0,0,0,3702.514143094842
1,638,1,1,0,1,0,0,0,7322.666666666667
7,0,0,0,0,1,0,0,0,0.0
3,497,1,0,0,1,0,0,0,4603.439879154079
3,728,1,0,0,1,0,0,0,6102.541161455009
7,0,0,0,0,1,0,0,0,0.0
3,913,1,1,1,1,0,0,0,8497.515497553019
6,207,1,0,0,1,0,0,0,1874.977653631285
3,1184,1,1,0,1,0,0,0,10313.36797274276
1,694,1,0,0,1,0,0,0,5805.374263565892
2,523,1,0,0,1,0,0,0,4840.990672884744
2,566,1,0,0,1,0,0,0,5072.019741564967
2,528,1,0,0,1,0,0,0,4840.990672884744
5,1199,1,0,0,1,0,0,0,9014.18302387268
6,301,1,0,0,1,0,0,0,2834.8985507246375
4,471,1,0,0,1,0,0,0,4433.312154696133
6,611,1,0,0,1,0,0,0,6089.990731863215
5,1032,1,1,0,1,0,0,0,9359.699376947041
6,1041,1,0,0,1,0,0,0,8461.406392694063
4,1178,1,0,0,1,0,0,0,9014.18302387268
1,672,1,0,1,1,0,0,0,6103.085948158254
4,594,1,1,0,1,0,0,0,6235.335553910683
6,657,1,0,0,1,0,0,0,6394.018451845184
7,0,0,0,0,1,0,0,0,0.0
4,887,1,1,0,1,0,0,0,8303.093127287515
6,295,1,0,0,1,0,0,0,2695.280748663102
6,567,1,0,0,1,0,0,0,5600.27261761158
5,459,1,1,0,1,0,0,0,5035.243410852713
1,773,1,1,0,1,0,0,0,8645.729335494327
1,453,1,0,0,1,0,0,0,4360.727244582044
3,928,1,1,0,1,0,0,0,8597.108353510896
5,503,1,0,1,1,0,0,0,4971.949982752673
3,927,1,1,1,1,0,0,0,8597.108353510896
1,1012,1,1,0,1,0,0,0,10495.552746294681
7,0,0,0,0,1,0,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
3,775,1,0,0,1,0,0,0,6450.335990190068
1,1090,1,0,1,1,0,0,0,9803.078125
7,0,0,0,0,1,0,0,0,0.0
3,517,1,0,0,1,0,0,0,4691.07006071929
1,388,1,1,0,1,0,0,0,4863.675675675676
6,772,1,0,0,1,0,0,0,7052.422169811321
1,767,1,0,0,1,0,0,0,6119.622191011236
6,1065,1,0,0,1,0,0,0,8688.737618545838
4,693,1,0,1,1,0,0,0,5893.045020463847
3,510,1,0,0,1,0,0,0,4691.07006071929
5,739,1,1,0,1,0,0,0,7414.5713199898655
7,0,0,0,0,1,0,0,0,0.0
4,512,1,1,0,1,0,0,0,5601.772961816306
2,630,1,1,0,1,0,0,0,6798.128312412831
1,497,1,0,0,1,0,0,0,4680.334035827186
7,0,0,0,0,1,0,0,0,0.0
5,537,1,0,0,1,0,0,0,5013.0
4,380,1,1,1,1,0,0,0,4366.666666666667
2,897,1,1,0,1,0,0,0,8968.846675712348
1,1868,1,0,0,1,0,0,0,13340.060240963856
2,532,1,0,0,1,0,0,0,4840.990672884744
3,382,1,0,0,1,0,0,0,3771.0
5,541,1,0,0,1,0,0,0,5191.025089605735
4,705,1,1,0,1,0,0,0,7085.268030862127
4,439,1,0,0,1,0,0,0,4302.787535410765
3,494,1,1,0,1,0,0,0,5597.53734939759
7,0,0,0,0,1,0,0,0,0.0
6,547,1,0,0,1,0,0,0,5452.131860299359
6,440,1,0,0,1,0,0,0,4393.77794117647
6,437,1,0,0,1,0,0,0,4393.77794117647
5,713,1,1,0,1,0,0,0,7085.268030862127
7,0,0,0,0,1,0,0,0,0.0
2,453,1,0,0,1,0,0,0,4360.727244582044
6,348,1,0,0,1,0,0,0,3258.3040935672516
3,801,1,1,0,1,0,0,0,8004.339388145316
6,860,1,0,0,1,0,0,0,7701.688160088938
2,587,1,1,1,1,0,0,0,6498.201629327902
3,603,1,1,1,1,0,0,0,6413.790129372304
1,1520,1,1,0,1,0,0,0,14010.319361277445
1,760,1,0,1,1,0,0,0,6450.277258566978
2,1413,1,1,1,1,0,0,0,11929.055421686748
1,0,0,0,1,0,0,1,0,0.0
2,551,1,0,0,1,0,0,0,4944.736147757256
7,0,0,0,0,1,0,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
1,619,1,1,0,1,0,0,0,7050.4055944055945
7,1231,1,0,0,1,0,0,0,7180.132075471698
1,785,1,1,0,1,0,0,0,8645.729335494327
2,523,1,1,0,1,0,0,0,5930.218888888889
2,544,1,0,1,1,0,0,0,5019.322709163346
3,586,1,0,0,1,0,0,0,5166.616734932709
2,356,1,1,0,1,0,0,0,4329.811881188119
1,984,1,1,0,1,0,0,0,10495.552746294681
1,1043,1,1,0,1,0,0,0,11153.273838630806
5,1303,1,1,0,1,0,0,0,10935.489583333334
1,1188,1,1,0,1,0,0,0,11762.37386569873
5,874,1,0,0,1,0,0,0,7387.374053030303
7,0,0,0,0,1,0,0,0,0.0
3,1285,1,0,0,1,0,0,0,9239.763157894737
6,477,1,0,0,1,0,0,0,4719.9421782178215
4,1669,1,1,0,1,0,0,0,12907.019144144144
7,0,0,0,0,1,0,0,0,0.0
6,1971,1,0,0,1,0,0,0,13483.504405286343
6,482,1,0,0,1,0,0,0,4719.9421782178215
2,375,1,0,0,1,0,0,0,3824.7544006705784
5,711,1,1,0,1,0,0,0,7085.268030862127
7,0,0,0,0,1,0,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
5,600,1,1,0,1,0,0,0,6235.335553910683
2,556,1,1,1,1,0,0,0,6255.412844036698
2,600,1,1,0,1,0,0,0,6640.551260504201
5,0,0,1,0,0,1,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
3,726,1,1,0,1,0,0,0,7414.5713199898655
3,1000,1,0,1,1,0,0,0,7892.758687258687
1,577,1,0,0,1,0,0,0,5166.616734932709
3,1059,1,1,0,1,0,0,0,9359.699376947041
2,558,1,1,0,1,0,0,0,6339.220930232558
6,447,1,0,0,1,0,0,0,4393.77794117647
3,1157,1,1,0,1,0,0,0,10313.36797274276
3,796,1,0,0,1,0,0,0,6450.335990190068
5,605,1,0,0,1,0,0,0,5539.437130801688
4,586,1,1,0,1,0,0,0,6235.335553910683
5,821,1,1,0,1,0,0,0,8058.9481292517
7,0,0,0,0,1,0,0,0,0.0
1,0,0,0,0,0,1,0,0,0.0
3,654,1,1,0,1,0,0,0,6653.97895902547
6,738,1,0,0,1,0,0,0,6750.09394654088
4,869,1,0,0,1,0,0,0,6828.537931034482
2,1614,1,1,0,1,0,0,0,13592.04945054945
2,678,1,1,0,1,0,0,0,7277.700125470515
4,820,1,0,0,1,0,0,0,6558.377471264368
3,458,1,0,0,1,0,0,0,4360.727244582044
2,989,1,1,1,1,0,0,0,9388.006896551724
5,696,1,0,0,1,0,0,0,6244.863395225464
4,1242,1,0,0,1,0,0,0,9239.763157894737
3,624,1,1,0,1,0,0,0,6653.97895902547
2,742,1,1,0,1,0,0,0,7650.754653130288
2,522,1,0,0,1,0,0,0,4840.990672884744
4,678,1,1,0,1,0,0,0,6823.023879500367
1,866,1,0,1,1,0,0,0,7529.817757009346
4,0,0,1,1,0,1,0,0,0.0
5,507,1,1,0,1,0,0,0,5426.836538461538
4,1296,1,0,0,1,0,0,0,9239.763157894737
2,685,1,0,0,1,0,0,0,5805.374263565892
7,0,0,0,0,1,0,0,0,0.0
2,593,1,0,0,1,0,0,0,5248.391816920943
3,472,1,1,0,1,0,0,0,5467.558558558559
3,678,1,1,0,1,0,0,0,7058.356196414653
7,0,0,0,0,1,0,0,0,0.0
2,965,1,0,1,1,0,0,0,7684.157284768212
7,0,0,0,0,1,0,0,0,0.0
2,561,1,0,0,1,0,0,0,5072.019741564967
1,451,1,0,0,1,0,0,0,4360.727244582044
7,0,0,0,0,1,0,0,0,0.0
1,764,1,1,0,1,0,0,0,8476.155069582504
5,1161,1,0,1,1,0,0,0,8542.740099009901
5,417,1,0,1,1,0,0,0,4047.9751308900522
1,1316,1,1,0,1,0,0,0,12802.706878306879
2,616,1,0,0,1,0,0,0,5364.717372881356
3,717,1,0,0,1,0,0,0,6102.541161455009
1,915,1,1,0,1,0,0,0,9827.384245339748
5,1074,1,1,0,1,0,0,0,9698.59173126615
7,0,0,0,0,1,0,0,0,0.0
1,587,1,0,0,1,0,0,0,5166.616734932709
1,0,0,0,1,0,0,1,0,0.0
1,1043,1,1,0,1,0,0,0,11153.273838630806
5,331,1,0,0,1,0,0,0,3408.6898340248963
1,490,1,0,0,1,0,0,0,4680.334035827186
3,543,1,1,0,1,0,0,0,5912.27471636953
3,416,1,0,1,1,0,0,0,4047.9751308900522
7,0,0,0,0,1,0,0,0,0.0
1,544,1,0,1,1,0,0,0,5019.322709163346
1,1012,1,1,0,1,0,0,0,10495.552746294681
3,507,1,1,1,1,0,0,0,5735.693045563549
5,0,0,1,1,1,0,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
4,242,1,0,0,1,0,0,0,2619.3542234332426
4,202,1,0,0,1,0,0,0,2096.942857142857
3,661,1,1,0,1,0,0,0,6907.029702970297
1,705,1,1,0,1,0,0,0,8051.409337676439
7,0,0,0,0,1,0,0,0,0.0
5,623,1,0,0,1,0,0,0,5852.264111498258
5,3383,1,0,0,1,0,0,0,17764.46017699115
5,560,1,0,1,1,0,0,0,5222.174103237096
4,673,1,1,0,1,0,0,0,6823.023879500367
4,1295,1,1,1,1,0,0,0,10935.489583333334
5,779,1,0,0,1,0,0,0,6744.2184829059825
4,786,1,0,0,1,0,0,0,6450.335990190068
5,310,1,1,1,1,0,0,0,3858.309523809524
7,0,0,0,0,1,0,0,0,0.0
1,528,1,0,0,1,0,0,0,4840.990672884744
7,0,0,0,0,1,0,0,0,0.0
3,994,1,0,1,1,0,0,0,7892.758687258687
4,386,1,1,1,1,0,0,0,4087.3076923076924
4,921,1,1,0,1,0,0,0,8597.108353510896
6,641,1,0,0,1,0,0,0,6089.990731863215
6,876,1,0,0,1,0,0,0,7701.688160088938
5,938,1,0,0,1,0,0,0,7640.4215413184775
1,713,1,1,1,1,0,0,0,8143.700787401574
3,927,1,1,1,1,0,0,0,8597.108353510896
5,573,1,0,1,1,0,0,0,5307.0550847457625
6,330,1,0,0,1,0,0,0,3060.623910336239
3,879,1,0,0,1,0,0,0,6828.537931034482
3,0,0,0,1,0,1,0,0,0.0
3,528,1,1,0,1,0,0,0,5735.693045563549
5,654,1,0,0,1,0,0,0,5954.918918918919
3,979,1,0,0,1,0,0,0,7837.972972972973
1,786,1,1,0,1,0,0,0,8645.729335494327
7,0,0,0,0,1,0,0,0,0.0
3,416,1,0,0,1,0,0,0,4137.462809917355
4,512,1,1,1,1,0,0,0,5601.772961816306
5,743,1,1,0,1,0,0,0,7414.5713199898655
6,850,1,0,0,1,0,0,0,7701.688160088938
4,977,1,1,0,1,0,0,0,8822.24535493092
1,550,1,0,1,1,0,0,0,5053.155072463768
7,0,0,0,0,1,0,0,0,0.0
1,706,1,1,1,1,0,0,0,8143.700787401574
3,523,1,0,0,1,0,0,0,4840.990672884744
7,0,0,0,0,1,0,0,0,0.0
4,2804,1,1,1,1,0,0,0,17797.395061728395
2,1177,1,1,0,1,0,0,0,10914.898340248963
4,618,1,0,1,1,0,0,0,5499.045148895293
1,650,1,1,0,1,0,0,0,7558.199558985667
4,598,1,0,0,1,0,0,0,5248.391816920943
3,647,1,1,0,1,0,0,0,6653.97895902547
2,276,1,0,0,1,0,0,0,2936.0777777777776
7,0,0,0,0,1,0,0,0,0.0
2,499,1,1,0,1,0,0,0,5748.026315789473
5,777,1,1,0,1,0,0,0,7726.496010079798
3,1037,1,1,1,1,0,0,0,9359.699376947041
7,0,0,0,0,1,0,0,0,0.0
3,460,1,1,0,1,0,0,0,5192.815620998719
3,538,1,1,0,1,0,0,0,5912.27471636953
6,681,1,0,0,1,0,0,0,6500.995071868583
5,794,1,0,0,1,0,0,0,6744.2184829059825
7,0,0,0,0,1,0,0,0,0.0
2,1028,1,0,0,1,0,0,0,7849.09402241594
3,657,1,0,0,1,0,0,0,5680.417628541448
2,603,1,1,0,1,0,0,0,6640.551260504201
5,696,1,0,0,1,0,0,0,6244.863395225464
2,834,1,1,0,1,0,0,0,8509.226804123711
3,949,1,1,1,1,0,0,0,8597.108353510896
7,0,0,0,0,1,0,0,0,0.0
6,740,1,0,0,1,0,0,0,6750.09394654088
4,485,1,0,0,1,0,0,0,4528.235518292683
2,407,1,0,0,1,0,0,0,4050.9443155452436
3,907,1,0,0,1,0,0,0,7031.688800792865
1,695,1,0,0,1,0,0,0,5805.374263565892
6,395,1,0,0,1,0,0,0,3850.1895424836603
1,633,1,1,0,1,0,0,0,7322.666666666667
5,553,1,0,0,1,0,0,0,5222.174103237096
1,902,1,1,0,1,0,0,0,9827.384245339748
3,382,1,0,0,1,0,0,0,3771.0
2,720,1,1,0,1,0,0,0,7543.944910179641
7,0,0,0,0,1,0,0,0,0.0
4,0,0,1,1,0,1,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
3,993,1,1,0,1,0,0,0,8962.04939271255
5,405,1,1,0,1,0,0,0,4479.323188405797
7,0,0,0,0,1,0,0,0,0.0
6,857,1,0,0,1,0,0,0,7701.688160088938
7,0,0,0,0,1,0,0,0,0.0
6,1381,1,0,0,1,0,0,0,10383.051859099804
4,566,1,1,0,1,0,0,0,6042.1271105447595
7,0,0,0,0,1,0,0,0,0.0
6,295,1,0,0,1,0,0,0,2695.280748663102
2,820,1,1,0,1,0,0,0,8509.226804123711
3,1106,1,1,0,1,0,0,0,9897.945957820739
4,790,1,0,0,1,0,0,0,6450.335990190068
3,440,1,0,0,1,0,0,0,4302.787535410765
4,0,0,0,1,0,0,0,1,0.0
3,686,1,1,0,1,0,0,0,7058.356196414653
3,456,1,1,0,1,0,0,0,5192.815620998719
7,0,0,0,0,1,0,0,0,0.0
3,878,1,1,0,1,0,0,0,8497.515497553019
6,434,1,0,0,1,0,0,0,4243.856382978724
7,0,0,0,0,1,0,0,0,0.0
5,401,1,0,0,1,0,0,0,4016.1594488188975
6,409,1,0,1,1,0,0,0,4334.375
2,625,1,1,0,1,0,0,0,6798.128312412831
2,526,1,1,0,1,0,0,0,6045.95652173913
6,1177,1,0,0,1,0,0,0,9758.243515850145
2,843,1,1,0,1,0,0,0,8509.226804123711
7,0,0,0,0,1,0,0,0,0.0
3,240,1,0,0,1,0,0,0,2390.5405405405404
4,737,1,0,0,1,0,0,0,6102.541161455009
6,161,1,0,0,1,0,0,0,1419.2941176470588
1,0,0,0,0,0,1,0,0,0.0
4,429,1,1,0,1,0,0,0,4966.260135135135
2,529,1,1,1,1,0,0,0,6045.95652173913
6,512,1,0,0,1,0,0,0,4971.949982752673
6,1509,1,0,0,1,0,0,0,10930.890552995392
